Time;X;Y;Z;Vx;Vy;Vz;Roll;Pitch;Yaw;pRight.wRight;pRight.wUp;pRight.wForward;pUp.wRight;pUp.wUp;pUp.wForward;pForward.wRight;pForward.wUp;pForward.wForward;ScalarRoll;ScalarPitch;ScalarYaw;InputAccelerate;InputRoll;InputPitch;InputRoll
16.0821;1531.167;247.7759;954.8245;90.04371;3.765274;66.97231;-75.69249;7.239366;51.32819;0.05908558;0.9612591;-0.2692401;-0.6297913;0.245156;0.7370629;0.7745141;0.1260152;0.6198775;0.2451561;0.1260152;0.6198775;1;1;0;0
16.0988;1532.67;247.8475;955.9424;89.97004;3.891539;67.0547;-73.47408;7.379563;51.3671;0.08140031;0.9507505;-0.2990784;-0.6270781;0.282093;0.7260833;0.7746918;0.128442;0.619157;0.2820932;0.128442;0.619157;1;1;0;0
16.1155;1534.172;247.9211;957.0614;89.89909;4.021904;67.13264;-71.25501;7.518152;51.41146;0.1035915;0.9388177;-0.3284664;-0.6235054;0.318594;0.7139602;0.7749258;0.1308403;0.6183614;0.3185941;0.1308403;0.6183614;1;1;0;0
16.1322;1535.673;247.9969;958.1813;89.83098;4.156167;67.20603;-69.03529;7.654912;51.46124;0.125626;0.9254794;-0.3573602;-0.6190783;0.3546044;0.7007124;0.7752163;0.1332062;0.6174915;0.3546045;0.1332062;0.6174915;1;1;0;0
16.1489;1537.173;248.0749;959.3023;89.76579;4.294118;67.27475;-66.8149;7.789664;51.51633;0.1474704;0.9107555;-0.3857165;-0.6138044;0.3900698;0.6863599;0.7755623;0.1355366;0.6165493;0.3900699;0.1355366;0.6165493;1;1;0;0
16.1656;1538.672;248.1552;960.4241;89.70361;4.435545;67.33871;-64.59384;7.922163;51.57664;0.1690925;0.8946683;-0.4134927;-0.6076913;0.4249377;0.6709241;0.7759632;0.1378277;0.615536;0.4249376;0.1378277;0.615536;1;1;0;0
16.1823;1540.17;248.2377;961.5467;89.64455;4.580229;67.39781;-62.37211;8.052276;51.64214;0.1904593;0.8772429;-0.4406477;-0.6007487;0.4591554;0.6544291;0.776419;0.1400762;0.6144528;0.4591555;0.1400762;0.6144528;1;1;0;0
16.199;1541.668;248.3227;962.67;89.58869;4.727945;67.45199;-60.14968;8.179733;51.71272;0.2115391;0.8585051;-0.4671406;-0.5929867;0.4926721;0.6368997;0.7769287;0.1422788;0.6133014;0.4926722;0.1422788;0.6133014;1;1;0;0
16.2157;1543.165;248.4099;963.7941;89.5361;4.878468;67.50115;-57.92657;8.304373;51.78825;0.2323009;0.8384835;-0.4929319;-0.5844172;0.5254379;0.6183621;0.7774915;0.1444318;0.6120837;0.525438;0.1444318;0.6120837;1;1;0;0
16.2324;1544.661;248.4996;964.9186;89.48687;5.031563;67.54524;-55.70279;8.426017;51.86862;0.2527129;0.8172085;-0.5179831;-0.5750537;0.5574034;0.5988445;0.7781064;0.1465323;0.6108018;0.5574035;0.1465323;0.6108018;1;1;0;0
16.2491;1546.156;248.5918;966.0436;89.44106;5.186996;67.58419;-53.47835;8.544495;51.95372;0.272745;0.7947124;-0.5422568;-0.5649104;0.5885211;0.5783764;0.7787725;0.1485772;0.6094574;0.5885212;0.1485772;0.6094574;1;1;0;0
16.2658;1547.651;248.6864;967.1689;89.39874;5.344528;67.61795;-51.25323;8.659571;52.0434;0.2923673;0.7710291;-0.565717;-0.5540029;0.6187446;0.5569884;0.7794886;0.1505636;0.6080529;0.6187447;0.1505636;0.6080529;1;1;0;0
16.2825;1549.145;248.7835;968.2947;89.35997;5.503918;67.64648;-49.02747;8.771156;52.13755;0.3115505;0.7461944;-0.5883285;-0.5423473;0.6480289;0.5347131;0.7802536;0.1524882;0.6065902;0.6480289;0.1524882;0.6065902;1;1;0;0
16.2992;1550.639;248.8831;969.4208;89.3248;5.664922;67.66973;-46.80107;8.878963;52.23605;0.3302659;0.7202457;-0.6100579;-0.529961;0.6763304;0.5115844;0.7810672;0.1543479;0.605071;0.6763306;0.1543479;0.605071;1;1;0;0
16.3159;1552.133;248.9853;970.5468;89.29328;5.827293;67.68768;-44.57404;8.982948;52.33876;0.3484854;0.6932224;-0.6308731;-0.5168632;0.7036071;0.4876368;0.7819275;0.1561407;0.6034978;0.7036073;0.1561407;0.6034978;1;1;0;0
16.3326;1553.626;249.09;971.6731;89.26546;5.990782;67.70031;-42.34641;9.082898;52.44547;0.3661824;0.665165;-0.6507428;-0.5030736;0.7298183;0.4629063;0.7828331;0.1578633;0.6018736;0.7298185;0.1578633;0.6018736;1;1;0;0
16.3493;1555.119;249.1973;972.7994;89.24139;6.155141;67.7076;-40.11819;9.178665;52.55606;0.3833302;0.6361158;-0.6696378;-0.4886131;0.7549253;0.4374302;0.7837827;0.1595134;0.6002001;0.7549254;0.1595134;0.6002001;1;1;0;0
16.366;1556.611;249.3071;973.9252;89.22108;6.320118;67.70955;-37.8894;9.270082;52.67037;0.3999035;0.6061186;-0.6875302;-0.4735031;0.7788908;0.4112468;0.7847753;0.1610886;0.5984801;0.7788909;0.1610886;0.5984801;1;1;0;0
16.3827;1558.104;249.4194;975.0512;89.20457;6.485461;67.70615;-35.66008;9.357043;52.78822;0.4158775;0.5752184;-0.7043934;-0.4577669;0.8016793;0.3843956;0.785809;0.1625863;0.5967162;0.8016795;0.1625863;0.5967162;1;1;0;0
16.3994;1559.596;249.5343;976.1769;89.19188;6.650919;67.69743;-33.43024;9.439401;52.90943;0.4312285;0.5434616;-0.7202024;-0.4414277;0.823257;0.3569168;0.7868822;0.1640045;0.5949109;0.823257;0.1640045;0.5949109;1;1;0;0
16.4161;1561.089;249.6517;977.3022;89.18303;6.81624;67.68338;-31.19994;9.517047;53.03382;0.4459339;0.5108963;-0.7349342;-0.4245105;0.843592;0.3288518;0.7879937;0.165341;0.593067;0.8435922;0.165341;0.593067;1;1;0;0
16.4328;1562.581;249.7717;978.4272;89.17802;6.981171;67.66405;-28.96919;9.589828;53.16116;0.4599721;0.4775709;-0.7485664;-0.4070406;0.8626544;0.3002423;0.7891411;0.1665938;0.5911877;0.8626544;0.1665938;0.5911877;1;1;0;0
16.4495;1564.074;249.8942;979.5515;89.17687;7.145463;67.63946;-26.73805;9.657689;53.2913;0.4733221;0.443536;-0.7610797;-0.3890446;0.8804159;0.2711315;0.7903231;0.1677613;0.5892755;0.880416;0.1677613;0.5892755;1;1;0;0
16.4662;1565.566;250.0192;980.6755;89.17957;7.308865;67.60965;-24.50655;9.720471;53.42402;0.4859643;0.4088421;-0.7724552;-0.3705491;0.8968504;0.2415629;0.7915379;0.1688416;0.5873333;0.8968506;0.1688416;0.5873333;1;1;0;0
16.4829;1567.059;250.1466;981.7986;89.18612;7.47113;67.57468;-22.27471;9.77813;53.55915;0.4978795;0.3735412;-0.7826769;-0.3515819;0.911934;0.2115809;0.7927839;0.1698332;0.5853636;0.9119341;0.1698332;0.5853636;1;1;0;0
16.4996;1568.552;250.2765;982.921;89.1965;7.632011;67.53459;-20.04257;9.830534;53.69648;0.5090505;0.3376862;-0.7917295;-0.3321714;0.9256445;0.1812302;0.794059;0.1707345;0.5833696;0.9256445;0.1707345;0.5833696;1;1;0;0
16.5163;1570.045;250.4088;984.0428;89.2107;7.791266;67.48946;-17.8102;9.877648;53.83578;0.519461;0.3013307;-0.7996;-0.3123468;0.9379618;0.1505562;0.7953615;0.1715443;0.5813543;0.9379619;0.1715443;0.5813543;1;1;0;0
16.533;1571.539;250.5435;985.1634;89.22869;7.948651;67.43935;-15.57763;9.919328;53.97685;0.5290955;0.2645292;-0.8062769;-0.2921377;0.9488679;0.1196047;0.7966893;0.1722616;0.5793207;0.9488681;0.1722616;0.5793207;1;1;0;0
16.5497;1573.033;250.6805;986.2833;89.25045;8.10393;67.38434;-13.34488;9.955601;54.11946;0.5379398;0.2273366;-0.8117505;-0.2715746;0.9583469;0.08842199;0.7980402;0.1728851;0.5772718;0.958347;0.1728851;0.5772718;1;1;0;0
16.5664;1574.528;250.8198;987.4019;89.27594;8.256867;67.32452;-11.11204;9.986369;54.2634;0.5459812;0.1898085;-0.8160131;-0.2506878;0.9663852;0.05705459;0.7994125;0.1734138;0.5752109;0.9663854;0.1734138;0.5752109;1;1;0;0
16.5831;1576.023;250.9614;988.5197;89.30511;8.40723;67.25997;-8.879184;10.01157;54.40845;0.5532078;0.1520009;-0.8190586;-0.2295088;0.9729712;0.02554929;0.800804;0.1738471;0.5731408;0.9729713;0.1738471;0.5731408;1;1;0;0
16.5998;1577.519;251.1051;989.636;89.33794;8.554793;67.1908;-6.646293;10.03121;54.55437;0.5596092;0.1139701;-0.8208828;-0.2080693;0.9780954;-0.006047033;0.8022125;0.1741845;0.5710648;0.9780955;0.1741845;0.5710648;1;1;0;0
16.6165;1579.015;251.2511;990.7513;89.37435;8.699332;67.11713;-4.41344;10.04524;54.70093;0.5651762;0.07577293;-0.8214831;-0.1864014;0.9817505;-0.03768735;0.8036358;0.1744256;0.5689862;0.9817507;0.1744256;0.5689862;1;0;0;0
16.6332;1580.512;251.3991;991.8658;89.4143;8.84063;67.03905;-2.36695;10.05317;54.83568;0.5695385;0.04066464;-0.8209583;-0.1663681;0.9838061;-0.06668662;0.804952;0.1745618;0.5670807;0.9838063;0.1745618;0.5670807;1;-1;0;0
16.6499;1582.009;251.5492;992.9796;89.45734;8.978447;66.95723;-0.6775311;10.05616;54.94707;0.5726025;0.0116425;-0.8197505;-0.1497232;0.9845683;-0.09059955;0.8060455;0.1746132;0.5655094;0.9845682;0.1746132;0.5655094;1;-1;0;0
16.6666;1583.506;251.7014;994.093;89.5027;9.112614;66.87282;0.6847132;10.05622;55.03697;0.5747169;-0.0117655;-0.8182679;-0.1362427;0.9845666;-0.1098478;0.8069317;0.1746143;0.564244;0.9845668;0.1746143;0.564244;1;-1;0;0
16.6833;1585.003;251.8556;995.2057;89.54965;9.243074;66.78683;1.746973;10.05483;55.10706;0.5761443;-0.03001496;-0.8167967;-0.1256985;0.9841836;-0.12483;0.8076248;0.1745902;0.563259;0.9841837;0.1745902;0.563259;1;-1;0;0
16.7;1586.501;252.012;996.3176;89.59754;9.369852;66.7002;2.534123;10.05299;55.159;0.5770767;-0.04353513;-0.8155288;-0.1178677;0.9836839;-0.1359161;0.8081396;0.1745586;0.5625297;0.9836839;0.1745586;0.5625297;1;-1;0;0
16.7167;1587.999;252.1705;997.4287;89.64577;9.493025;66.61373;3.069373;10.05132;55.19432;0.5776495;-0.05272413;-0.8145804;-0.1125363;0.9832392;-0.1434444;0.8084904;0.1745304;0.5620342;0.9832392;0.1745304;0.5620342;1;-1;0;0
16.7334;1589.497;252.331;998.5389;89.69382;9.612703;66.52814;3.373884;10.05029;55.21444;0.5779528;-0.05794791;-0.8140103;-0.1095026;0.9829483;-0.1477219;0.8086902;0.1745125;0.5617523;0.9829485;0.1745125;0.5617523;1;-1;0;0
16.7501;1590.996;252.4935;999.6483;89.74122;9.729015;66.44408;3.466675;10.05;55.2206;0.5780416;-0.05954046;-0.8138323;-0.1085779;0.9828541;-0.149026;0.8087515;0.1745075;0.5616658;0.9828542;0.1745075;0.5616658;1;-1;0;0
16.7668;1592.496;252.6578;1000.757;89.78754;9.842093;66.36211;3.365576;10.05044;55.21399;0.5779434;-0.05780602;-0.814027;-0.109587;0.9829562;-0.1476068;0.8086854;0.1745151;0.5617583;0.9829562;0.1745151;0.5617583;1;-1;0;0
16.7835;1593.996;252.8241;1001.865;89.8324;9.952067;66.28273;3.086799;10.05152;55.19566;0.5776647;-0.05302145;-0.8145505;-0.1123677;0.9832226;-0.1436901;0.8085031;0.1745339;0.5620151;0.9832228;0.1745339;0.5620151;1;0;0;0
16.8002;1595.496;252.9921;1002.971;89.87547;10.05906;66.20637;2.831168;10.05246;55.17886;0.5773973;-0.04863536;-0.8150135;-0.1149152;0.9834465;-0.1400983;0.8083358;0.1745499;0.5622504;0.9834465;0.1745499;0.5622504;1;0;0;0
16.8169;1596.997;253.1619;1004.076;89.91685;10.16313;66.13287;2.597064;10.05326;55.16348;0.5771424;-0.04461469;-0.8154241;-0.1172492;0.9836346;-0.136805;0.8081828;0.1745637;0.5624661;0.9836348;0.1745637;0.5624661;1;0;0;0
16.8336;1598.499;253.3333;1005.18;89.95663;10.26437;66.0621;2.382363;10.05397;55.14933;0.5769008;-0.04092898;-0.8157882;-0.1193875;0.9837927;-0.1337852;0.8080422;0.1745757;0.5626644;0.9837928;0.1745757;0.5626644;1;0;0;0
16.8503;1600.001;253.5064;1006.282;89.99488;10.36285;65.99393;2.185522;10.05455;55.13638;0.5766722;-0.03755054;-0.8161123;-0.1213466;0.9839256;-0.1310165;0.8079135;0.174586;0.5628459;0.9839258;0.174586;0.5628459;1;0;0;0
16.867;1601.505;253.6811;1007.384;90.03168;10.45863;65.92822;2.005255;10.05506;55.12451;0.5764569;-0.03445378;-0.8164009;-0.1231413;0.9840374;-0.1284779;0.8077956;0.1745947;0.5630125;0.9840375;0.1745947;0.5630125;1;0;0;0
16.8837;1603.009;253.8573;1008.484;90.06709;10.55178;65.86485;1.84005;10.05551;55.11364;0.5762545;-0.03161542;-0.8166586;-0.1247856;0.9841314;-0.1261507;0.8076876;0.1746022;0.5631649;0.9841313;0.1746022;0.5631649;1;0;0;0
16.9004;1604.513;254.0351;1009.583;90.10118;10.64238;65.80371;1.688644;10.05586;55.1037;0.5760646;-0.02901394;-0.8168892;-0.1262922;0.9842104;-0.1240172;0.8075891;0.1746086;0.5633045;0.9842105;0.1746086;0.5633045;1;0;0;0
16.9171;1606.018;254.2143;1010.681;90.13402;10.73049;65.74471;1.54965;10.05622;55.09455;0.5758875;-0.02662933;-0.8170952;-0.1276726;0.9842768;-0.1220613;0.8074982;0.1746143;0.5634329;0.9842768;0.1746143;0.5634329;1;0;0;0
16.9338;1607.524;254.3949;1011.779;90.16566;10.81617;65.68774;1.422441;10.05649;55.08616;0.5757223;-0.02444365;-0.8172799;-0.1289375;0.9843326;-0.1202683;0.8074151;0.1746191;0.5635505;0.9843328;0.1746191;0.5635505;1;0;0;0
16.9505;1609.03;254.577;1012.875;90.19616;10.8995;65.63271;1.305962;10.05676;55.07847;0.5755686;-0.02244035;-0.8174456;-0.1300966;0.9843795;-0.1186248;0.8073387;0.1746236;0.5636585;0.9843796;0.1746236;0.5636585;1;0;0;0
16.9672;1610.536;254.7604;1013.971;90.22556;10.98053;65.57954;1.198936;10.05698;55.07143;0.5754254;-0.0206043;-0.8175947;-0.1311587;0.984419;-0.1171183;0.8072689;0.1746275;0.5637573;0.9844191;0.1746275;0.5637573;1;0;0;0
16.9839;1612.043;254.9451;1015.065;90.25393;11.05933;65.52814;1.101273;10.05717;55.06499;0.5752923;-0.01892163;-0.8177291;-0.1321319;0.9844521;-0.1157375;0.8072051;0.1746309;0.5638476;0.9844522;0.1746309;0.5638476;1;0;0;0
17.0006;1613.551;255.131;1016.159;90.2813;11.13595;65.47844;1.011431;10.05737;55.0591;0.5751688;-0.01737945;-0.8178502;-0.1330236;0.98448;-0.1144718;0.8071467;0.1746339;0.5639303;0.9844802;0.1746339;0.5639303;1;0;0;0
17.0173;1615.059;255.3183;1017.252;90.30771;11.21046;65.43037;0.9291486;10.05751;55.05371;0.5750542;-0.01596603;-0.8179595;-0.1338407;0.9845035;-0.1133116;0.8070931;0.1746366;0.564006;0.9845036;0.1746366;0.564006;1;0;0;0
17.034;1616.567;255.5067;1018.344;90.33321;11.28291;65.38385;0.8536337;10.05764;55.04874;0.5749485;-0.0146705;-0.8180581;-0.1345897;0.9845232;-0.1122483;0.8070439;0.1746392;0.5640756;0.9845233;0.1746392;0.5640756;1;0;0;0
17.0507;1618.076;255.6963;1019.435;90.35783;11.35336;65.33883;0.7843454;10.05778;55.04421;0.5748505;-0.01348316;-0.8181475;-0.1352761;0.9845397;-0.1112737;0.8069991;0.1746415;0.5641392;0.98454;0.1746415;0.5641392;1;0;0;0
17.0674;1619.585;255.8871;1020.526;90.38161;11.42186;65.29524;0.721179;10.05792;55.04004;0.5747603;-0.0123949;-0.818228;-0.1359052;0.9845537;-0.1103804;0.8069576;0.1746437;0.5641978;0.9845538;0.1746437;0.5641978;1;0;0;0
17.0841;1621.095;256.0789;1021.616;90.40459;11.48847;65.25304;0.6632286;10.05805;55.0362;0.5746771;-0.01139738;-0.818301;-0.1364819;0.9845654;-0.1095618;0.8069195;0.1746459;0.5642516;0.9845656;0.1746459;0.5642516;1;0;0;0
17.1008;1622.605;256.2719;1022.705;90.4268;11.55324;65.21216;0.6103771;10.05815;55.03268;0.5746005;-0.01048305;-0.8183671;-0.1370102;0.9845752;-0.1088112;0.8068846;0.1746476;0.5643011;0.9845755;0.1746476;0.5643011;1;0;0;0
17.1175;1624.116;256.4659;1023.793;90.44826;11.61622;65.17255;0.5612772;10.05825;55.02945;0.5745298;-0.009645209;-0.8184269;-0.1374943;0.9845835;-0.1081234;0.8068525;0.1746491;0.5643464;0.9845836;0.1746491;0.5643464;1;0;0;0
17.1342;1625.626;256.6609;1024.881;90.46901;11.67746;65.13418;0.5166202;10.05833;55.02651;0.5744644;-0.008877367;-0.8184815;-0.1379381;0.9845904;-0.1074931;0.8068233;0.1746507;0.5643876;0.9845905;0.1746507;0.5643876;1;0;0;0
17.1509;1627.137;256.8569;1025.969;90.48907;11.737;65.09698;0.4756011;10.05843;55.0238;0.5744044;-0.008173555;-0.818531;-0.1383449;0.9845963;-0.1069154;0.8067964;0.1746523;0.5644256;0.9845964;0.1746523;0.5644256;1;0;0;0
17.1676;1628.649;257.0539;1027.055;90.50848;11.79489;65.06091;0.4383485;10.05851;55.02131;0.5743492;-0.007528476;-0.8185758;-0.1387178;0.9846011;-0.106386;0.8067716;0.1746538;0.5644605;0.9846011;0.1746538;0.5644605;1;0;0;0
17.1843;1630.161;257.2518;1028.141;90.52726;11.85119;65.02595;0.4039677;10.05862;55.01908;0.5742978;-0.006937459;-0.8186171;-0.1390597;0.9846052;-0.105901;0.8067493;0.1746554;0.5644919;0.9846053;0.1746554;0.5644919;1;0;0;0
17.201;1631.673;257.4506;1029.227;90.54543;11.90593;64.99203;0.3716771;10.05872;55.01703;0.5742505;-0.006395862;-0.8186547;-0.1393732;0.9846085;-0.1054566;0.8067289;0.1746571;0.5645205;0.9846086;0.1746571;0.5645205;1;0;0;0
17.2177;1633.185;257.6503;1030.312;90.56301;11.95915;64.95914;0.343781;10.05882;55.01513;0.5742072;-0.005899362;-0.8186888;-0.1396607;0.9846113;-0.1050494;0.80671;0.1746588;0.5645471;0.9846114;0.1746588;0.5645471;1;0;0;0
17.2344;1634.698;257.8509;1031.396;90.58003;12.0109;64.92722;0.3171355;10.0589;55.01343;0.574167;-0.005444497;-0.8187202;-0.1399242;0.9846137;-0.1046763;0.8066931;0.1746604;0.5645708;0.9846138;0.1746604;0.5645708;1;0;0;0
17.2511;1636.21;258.0523;1032.48;90.59651;12.06122;64.89626;0.2920831;10.05899;55.01184;0.5741303;-0.005027495;-0.8187486;-0.1401657;0.9846156;-0.1043343;0.8066772;0.174662;0.564593;0.9846158;0.174662;0.564593;1;0;0;0
17.2678;1637.724;258.2546;1033.563;90.61246;12.11015;64.8662;0.2705197;10.05907;55.01041;0.5740964;-0.004645467;-0.8187746;-0.1403872;0.9846172;-0.1040211;0.8066629;0.1746636;0.564613;0.9846174;0.1746636;0.564613;1;0;0;0
17.2845;1639.237;258.4576;1034.646;90.62791;12.15773;64.83703;0.249446;10.05917;55.00908;0.5740655;-0.004295163;-0.8187982;-0.1405904;0.9846185;-0.103734;0.8066494;0.1746652;0.5646316;0.9846187;0.1746652;0.5646316;1;0;0;0
17.3012;1640.751;258.6614;1035.728;90.64288;12.20399;64.80871;0.2306999;10.05927;55.00785;0.5740371;-0.003974117;-0.8188198;-0.1407766;0.9846196;-0.1034709;0.8066372;0.1746668;0.5646487;0.9846197;0.1746668;0.5646487;1;0;0;0
17.3179;1642.265;258.866;1036.81;90.65736;12.24897;64.78122;0.2148914;10.05936;55.00669;0.5740115;-0.003679678;-0.818839;-0.1409474;0.9846205;-0.1032297;0.8066255;0.1746683;0.5646648;0.9846206;0.1746683;0.5646648;1;0;0;0
17.3346;1643.779;259.0713;1037.892;90.6714;12.29271;64.75453;0.1988102;10.05942;55.00564;0.5739879;-0.003409863;-0.8188567;-0.1411039;0.9846212;-0.1030087;0.8066149;0.1746696;0.5646795;0.9846212;0.1746696;0.5646795;1;0;0;0
17.3513;1645.293;259.2773;1038.972;90.685;12.33524;64.72861;0.1845175;10.05952;55.00471;0.5739659;-0.003162645;-0.8188733;-0.1412473;0.9846218;-0.1028062;0.8066056;0.1746709;0.5646926;0.9846221;0.1746709;0.5646926;1;0;0;0
17.368;1646.808;259.484;1040.053;90.69817;12.37659;64.70345;0.1701742;10.05956;55.00382;0.573946;-0.002936073;-0.8188879;-0.1413788;0.9846223;-0.1026205;0.8065966;0.174672;0.564705;0.9846224;0.174672;0.564705;1;0;0;0
17.3847;1648.323;259.6913;1041.133;90.71094;12.4168;64.679;0.1582588;10.05962;55.003;0.5739279;-0.002728291;-0.8189014;-0.1414993;0.9846227;-0.1024503;0.8065884;0.174673;0.5647163;0.9846228;0.174673;0.5647163;1;0;0;0
17.4014;1649.838;259.8994;1042.213;90.72331;12.4559;64.65526;0.1480375;10.05968;55.00227;0.5739109;-0.002538018;-0.8189139;-0.1416097;0.9846231;-0.1022944;0.8065811;0.174674;0.5647265;0.9846232;0.174674;0.5647265;1;0;0;0
17.4181;1651.353;260.108;1043.292;90.73531;12.49391;64.63219;0.1384764;10.05974;55.00162;0.5738952;-0.002363682;-0.8189255;-0.141711;0.9846233;-0.1021517;0.8065746;0.1746751;0.5647356;0.9846235;0.1746751;0.5647356;1;0;0;0
17.4348;1652.869;260.3173;1044.371;90.74693;12.53087;64.60979;0.1282043;10.05983;55.00101;0.5738809;-0.002203889;-0.8189359;-0.141804;0.9846235;-0.1020209;0.8065683;0.1746762;0.5647441;0.9846235;0.1746762;0.5647441;1;0;0;0
